hours_after_init,x_center,y_center,vmax_3D,vmax_2D,min_pres,w_max_inner,w_max_outer,w_mean_inner,w_mean_outer,w_min_inner,w_min_outer,w_mean_upward_inner,w_mean_upward_outer,pw_inner,pw_outer,updrafts_inner,updrafts_outer,inflow_strength,melt_level_inner,melt_level_outer,echo_top_inner,echo_top_outer,cape_outer,cloud_base_height,rinner_v,router_v,rinner_p,LHF_inner,LHF_outer,precip_inner_v,precip_outer_v,precip_max_inner_v,precip_max_outer_v,conv_precip_inner,conv_precip_outer,strat_precip_inner,strat_precip_outer,conv_precip_max_inner,conv_precip_max_outer,strat_precip_max_inner,strat_precip_max_outer,inner_count,outer_count,strat_count_inner,strat_count_outer,conv_count_inner,conv_count_outer,dcc_count_inner,dcc_count_outer,occ_count_inner,occ_count_outer,wcc_count_inner,wcc_count_outer,dwcc_count_inner,dwcc_count_outer,bsr_count_inner,bsr_count_outer,qr_mean_inner,qr_mean_outer,qs_mean_inner,qs_mean_outer,qg_mean_inner,qg_mean_outer,qc_mean_inner,qc_mean_outer,qi_mean_inner,qi_mean_outer,PE_max_outer,PE_max_inner
11.5,[259],[262],22.959352,10.67634042151552,99005.74,36.52566,,0.049759623,0.00912845,-7.666324,-3.3245773,0.34666625,0.17991729,41.81426,40.309963,112,0,3.9295705189074597,3.6646342,3.6644926,14.379777,10.879895,1892.4846,2.109224557876587,192.885,197.89499999999998,22.545,188.53647,158.40552,0.51211065,0.23384237,22.601408,4.171954,1.066240654745161,0.40442403866272325,0.16151639191936704,0.10890282827931605,22.601408004760742,4.171954154968262,7.497189998626709,2.016179084777832,41929,2180,5706,71,12119,317,816,1,4098,110,0,0,709,0,0,0,9.021403e-05,5.078469e-05,0.00029699638,6.719365e-05,4.2753167e-05,1.655746e-05,0.00062079367,0.000626545,4.9017985e-06,1.6830513e-06,9.593651,52.063442
11.75,[264],[255],20.855154,10.669438475407429,99091.56,29.51843,25.382954,0.06223642,0.024431735,-6.7040133,-4.6153727,0.39440668,0.25067416,42.20898,40.917553,79,33,3.5526755844804017,3.6639636,3.665366,15.117898,13.305274,1831.1752,2.138747453689575,162.825,202.905,52.605,204.77396,168.8092,0.5102321,0.3980374,21.968266,10.152177,1.1485775692031284,0.6514697113386729,0.1545362878234013,0.20375797244420443,21.968265533447266,10.152176856994629,7.541883945465088,5.358458042144775,29861,16532,5803,747,9381,3516,713,170,3153,1330,0,0,700,0,0,0,9.6203774e-05,9.555985e-05,0.0003627439,0.000115695715,4.5586636e-05,3.1686697e-05,0.0006082337,0.0006737638,5.2884657e-06,3.028634e-06,23.998026,59.74044
12.0,[257],[270],20.26442,10.462996658694241,99057.79,30.811684,28.457006,0.05638568,0.03564093,-6.3818765,-4.767301,0.37645572,0.2878113,42.04523,40.673756,106,29,2.7201174340737464,3.6636846,3.6664066,14.397152,13.669961,1772.9779,2.1239359378814697,172.845,202.905,22.545,192.9939,166.34598,0.5145489,0.455262,21.870121,10.246131,1.1211864119728767,0.7395022463649402,0.15341600178192727,0.18843025684402012,21.870121002197266,10.24613094329834,13.545524597167969,7.133974075317383,33689,12704,6077,566,10424,2998,789,214,3324,1041,0,0,823,0,0,0,9.461345e-05,0.00012121968,0.00034385768,0.00018175544,4.4761648e-05,4.3874268e-05,0.000629094,0.0007139089,5.2049827e-06,4.065406e-06,25.205067,58.38946
12.25,[261],[256],21.863676,10.747523954196005,99015.34,30.6707,33.278156,0.042800672,0.061562154,-5.298808,-6.630068,0.3325004,0.3810371,42.397408,41.500507,28,111,4.190955865768596,3.6633208,3.66568,14.025398,14.353673,1497.3899,2.113579511642456,112.725,202.905,52.605,204.11171,190.13097,0.46816543,0.5765369,14.560463,17.452604,1.328210953245168,1.0030619695200265,0.1320222473390875,0.17569621241419,14.560462951660156,17.452604293823242,6.31551456451416,7.699215412139893,14329,32064,3699,3120,3647,11329,160,671,1057,3569,0,0,597,896,0,0,9.374274e-05,0.00010967072,0.00033132496,0.00031365504,3.505726e-05,4.8718164e-05,0.00058822916,0.0006462771,4.528729e-06,5.397103e-06,45.357193,34.600594
12.5,[255],[256],20.461145,10.81864249933767,99027.38,29.942585,30.822514,0.059215587,0.058176633,-6.86837,-7.1388783,0.37005502,0.37999308,42.78789,41.550545,26,126,4.064538877432081,3.6658719,3.6635516,15.148009,15.107661,1384.0847,2.1122076511383057,92.685,202.905,52.605,196.80565,194.42506,0.6064717,0.5443389,30.486162,23.665867,1.4632298594293982,1.0541927973120673,0.10256685938565907,0.1686880846492544,30.486162185668945,23.66586685180664,4.912471771240234,8.540677070617676,9689,36704,1616,5267,3077,12432,95,886,919,4382,0,0,616,322,0,0,0.00010841006,9.9418765e-05,0.00029665208,0.00034737363,4.301013e-05,4.6481782e-05,0.0006080974,0.0006054667,4.5230727e-06,5.5119544e-06,53.36346,74.343414
12.75,[248],[270],21.322477,9.981610699552268,99022.74,24.375343,32.109592,0.058057792,0.053731795,-5.6560273,-7.922135,0.36077172,0.3445557,42.192333,41.085007,61,57,1.2402795931481654,3.6632018,3.6651146,14.389877,14.371331,1560.8098,2.1275744438171387,152.805,202.905,22.545,193.01393,180.52391,0.53631127,0.59676653,21.38451,16.951185,1.3046732918360564,1.045873453551451,0.1584668445556645,0.231615808711316,21.384510040283203,16.95118522644043,7.616954326629639,7.658319473266602,26317,20076,5327,1635,7718,5306,474,487,2632,2190,0,0,898,0,0,0,9.4833034e-05,0.00010655226,0.00037069354,0.00030105287,3.941883e-05,5.080343e-05,0.0005764494,0.00066716905,5.1104894e-06,5.288717e-06,44.86908,52.639156
13.0,[256],[258],21.416283,10.747713177100472,99007.08,28.666471,27.847527,0.060860135,0.056207385,-7.727203,-7.903168,0.34448376,0.36731127,42.36958,41.536636,32,91,3.8427651377874654,3.661566,3.6643,14.762719,14.745677,1390.6674,2.139772415161133,112.725,207.915,42.585,202.31013,190.29959,0.5477938,0.53333175,20.741499,17.383533,1.7679703936099904,1.0033723880273373,0.1112766347811042,0.19036595988484215,20.741498947143555,17.383533477783203,6.574080944061279,8.689042091369629,14329,34384,2824,4454,3464,10746,89,728,693,4160,0,0,1172,303,0,0,9.429174e-05,0.000100795616,0.00034843033,0.00035086655,3.8374423e-05,4.504751e-05,0.00047523342,0.00063582056,4.5458532e-06,5.5906585e-06,41.082085,52.43386
13.25,[262],[252],20.805008,11.428566509677518,99038.06,21.975061,25.90714,0.07958798,0.05427447,-5.775913,-6.228917,0.38291183,0.3519659,43.045567,41.548893,10,105,3.827833686749597,3.6602495,3.6633677,13.683298,14.384754,1293.7756,2.145395278930664,92.685,207.915,72.645,211.7022,194.86931,0.701329,0.49157366,21.918472,21.801907,1.9530978114232063,1.048444472170694,0.1046981459858448,0.1770834420204779,21.918472290039062,21.80190658569336,4.212118625640869,7.865031719207764,9689,39024,1382,6683,2626,11402,70,666,384,3980,0,0,1143,949,0,0,0.00011577165,9.4916875e-05,0.00040030753,0.0003476905,4.519714e-05,3.8803806e-05,0.0004561769,0.0006347237,4.489807e-06,5.408553e-06,52.112453,53.032124
13.5,[256],[256],20.499102,11.020505364637197,99041.375,21.619352,25.793106,0.058173023,0.060724556,-5.216853,-6.516144,0.308926,0.36306742,42.5552,41.54393,18,80,4.385232233638815,3.6599824,3.663649,12.988488,14.373601,1298.4177,2.1709084510803223,112.725,207.915,72.645,202.42674,192.63593,0.49491194,0.5553319,13.378672,21.061306,1.6464849520538685,1.080473581314056,0.11572141434678358,0.18412991864853928,13.378671646118164,21.06130599975586,8.304486274719238,7.865001678466797,14329,34384,3144,5060,3022,11149,35,535,386,3462,0,0,1543,1426,0,0,9.562301e-05,9.658794e-05,0.00035103783,0.00037500978,3.11344e-05,4.244517e-05,0.0005263857,0.00062875723,3.8037056e-06,5.799212e-06,46.684517,31.751091
13.75,[257],[265],21.209333,10.491861633748316,99008.84,22.661116,28.892944,0.06121975,0.06057747,-4.8977666,-6.2058372,0.31135592,0.3404132,42.465847,41.5414,11,56,2.767740982902788,3.6587424,3.6627014,14.363241,14.737197,1332.7118,2.1824307441711426,122.74499999999999,202.905,22.545,197.93208,188.84572,0.5401178,0.53031075,19.135256,19.689087,1.6824848067557086,1.168199330698478,0.1346876199980997,0.16432736449912577,19.135255813598633,19.6890869140625,5.743129730224609,5.233341693878174,16977,29416,4353,4561,3934,8071,125,453,1356,2834,0,0,1033,792,0,0,9.963107e-05,8.817707e-05,0.0003878359,0.00036638541,3.2844455e-05,3.878107e-05,0.0004709719,0.0006135125,4.066818e-06,5.656996e-06,46.275322,48.644516
14.0,[252],[272],21.319565,10.024049133850784,99034.88,23.136799,31.547781,0.058673706,0.056332923,-5.8197556,-6.0720077,0.30521676,0.32874736,42.356495,41.45047,25,92,1.2851667399845095,3.658156,3.6628628,13.663924,14.366336,1382.4675,2.1756460666656494,132.765,202.905,32.565,194.73767,183.92725,0.52269596,0.4702451,20.789873,15.883687,1.5742759187130229,0.9932180719532562,0.16709689844494433,0.16210405206183945,20.789873123168945,15.883687019348145,9.910257339477539,7.124129295349121,19861,26532,5316,4118,4583,7150,113,364,1247,2019,0,0,1545,1052,0,0,9.958843e-05,9.4027775e-05,0.00039440847,0.00034116374,3.2555374e-05,3.9443068e-05,0.00047529797,0.00064194994,4.0882082e-06,5.4717975e-06,37.438175,46.59275
14.25,[258],[254],22.50667,11.60218655005578,99022.95,26.559408,26.493404,0.058484204,0.060257718,-5.301431,-5.873867,0.3084456,0.35971823,42.488335,41.70098,19,83,4.257070815304499,3.6583674,3.6618245,14.027274,15.128301,1215.2651,2.243128776550293,122.74499999999999,207.915,102.70500000000001,212.77612,194.45363,0.503044,0.49577457,16.053495,27.210917,1.6075967986676158,1.0372759676542562,0.1564970564899952,0.1746255859350599,16.053495407104492,27.21091651916504,5.319517135620117,6.183123588562012,16977,31736,4080,6679,3784,10020,51,461,692,2853,0,0,1535,1530,0,0,0.000106568936,9.398412e-05,0.00033777242,0.00040041804,2.8525616e-05,3.976341e-05,0.00048710013,0.0006053743,3.7046227e-06,5.7583284e-06,61.921085,40.177067
14.5,[252],[251],19.839823,11.749632712248918,98992.08,30.4915,27.502785,0.061700862,0.057589483,-6.8877015,-7.0375023,0.32210296,0.35469276,42.442562,41.66989,30,78,1.1736286980546555,3.659344,3.6619864,14.405145,14.394247,1147.7948,2.24296236038208,122.74499999999999,207.915,102.70500000000001,216.1995,197.01746,0.57869756,0.48566115,19.867153,24.323336,1.8400523296211666,1.043935238444315,0.13926800442469456,0.19896171544051935,19.86715316772461,24.323335647583008,6.118818759918213,9.384769439697266,16977,31736,3146,8157,4109,9738,34,642,688,3749,0,0,1799,546,0,0,0.00010760228,9.661314e-05,0.0003311398,0.00040265024,3.0687734e-05,3.819014e-05,0.0005012757,0.00063632615,3.6408342e-06,5.6511544e-06,53.161537,48.50927
14.75,[256],[271],20.43249,10.945912292440429,98971.44,23.497229,27.367817,0.07212756,0.04856051,-5.405937,-7.4770865,0.3356365,0.33970517,42.37555,41.581104,15,66,1.866495447664245,3.6565952,3.6605444,14.034996,14.725764,1152.5425,2.231109142303467,112.725,192.885,62.62500000000001,207.56496,192.42273,0.69123197,0.4520351,16.533333,18.267752,1.9877273376477693,1.1764175681226365,0.19519732470698037,0.14216087802701516,16.53333282470703,18.267751693725586,10.962409973144531,7.249765872955322,14329,27600,4201,6168,3693,7475,9,450,435,2461,0,0,2020,765,0,0,0.00013026307,8.905178e-05,0.00041280565,0.00034876625,3.4861252e-05,3.6975143e-05,0.00045084965,0.00064371777,3.972874e-06,5.241019e-06,45.918377,40.4998
15.0,[249],[241],21.133554,15.987349967956543,98929.15,27.087757,27.487566,0.048752204,0.04773902,-5.362841,-6.0748987,0.2820778,0.34287614,42.061485,41.31192,33,27,0.7800744234189246,3.6563532,3.659741,14.059521,14.370893,950.06464,2.229531764984131,152.805,192.885,132.765,222.14471,196.93573,0.465893,0.55064213,22.153406,14.389198,1.7112146756898543,1.2923080376597402,0.13882818158365734,0.21877854337047098,22.153406143188477,14.389198303222656,9.245485305786133,10.622664451599121,26317,15612,6548,4889,5138,4487,115,250,987,1786,0,0,2064,525,0,0,8.973306e-05,8.764761e-05,0.00031294636,0.0004152739,2.5098989e-05,3.846803e-05,0.0004487374,0.0005347452,3.604116e-06,5.2610976e-06,37.215057,53.42209
15.25,[247],[245],21.811518,16.560042037963868,98907.15,21.481153,18.580177,0.041974314,0.035499297,-5.720728,-4.121172,0.25859132,0.31876922,41.78814,41.235447,20,3,1.0965904048880029,3.6579187,3.6568308,14.037513,12.97589,895.3552,2.227355718612671,172.845,187.875,112.725,214.72926,192.07426,0.39509562,0.49279016,21.176903,15.151839,1.618611135669147,0.8980778604822212,0.1275817703514128,0.2737489896349502,21.176902770996094,15.151839256286621,5.931023597717285,4.946984767913818,33689,6076,8891,1940,5567,2002,121,38,1198,728,0,0,2262,266,0,0,8.233445e-05,7.703026e-05,0.00031026884,0.00043275225,2.1241405e-05,3.3797165e-05,0.00043504132,0.00045881336,3.570469e-06,4.9681694e-06,32.566544,54.76536
15.5,[242],[248],21.511835,12.939743614196777,98879.734,21.366077,19.730892,0.055590104,0.01770358,-5.1991606,-4.6208005,0.27661276,0.22494629,42.045204,41.069763,16,4,0.8825449675408841,3.658403,3.6586657,13.692097,14.003339,989.4589,2.216388702392578,142.785,182.86499999999998,42.585,221.69424,186.22755,0.52372223,0.22863176,22.68576,18.967543,1.8313528197330549,0.985001421404772,0.153438709155258,0.11218631316387184,22.685760498046875,18.96754264831543,7.303323268890381,5.2976884841918945,22981,14692,4799,5063,4650,1822,50,102,747,894,0,0,2272,90,0,0,0.00010125922,5.1714927e-05,0.00032270938,0.00029062197,2.5980016e-05,1.5712558e-05,0.0004698569,0.00046764172,3.3650167e-06,4.1109465e-06,44.81583,49.204132
15.75,[240],[253],23.959831,12.781723861694337,98834.58,22.338808,24.750368,0.056032855,0.019595565,-6.884866,-5.966472,0.28208384,0.22705886,42.015163,40.982628,18,13,0.86871865185853,3.658837,3.659593,14.392608,14.038713,992.45935,2.253161668777466,142.785,182.86499999999998,42.585,217.4596,183.80502,0.55709934,0.24168283,26.824928,17.385517,1.8610754987645595,1.0394694492760825,0.1683528890359882,0.10225549612948721,26.824928283691406,17.385517120361328,7.673069953918457,6.144591331481934,22981,14692,4977,4440,4550,2005,32,90,658,1129,310,0,2094,0,0,0,0.00010365598,5.2314786e-05,0.000327413,0.00026647796,2.5413707e-05,1.6153917e-05,0.00044979545,0.00053317583,3.38263e-06,3.9306333e-06,42.542633,62.04952
16.0,[242],[254],23.158405,13.054909969424154,98758.89,,22.845829,0.09151844,0.03219424,-5.5603023,-6.982866,0.336328,0.2320637,43.127655,41.347694,0,18,0.592828741888149,3.652084,3.6584022,13.692533,14.400846,1019.3043,2.2501790523529053,62.625,177.855,112.725,250.85939,199.59431,1.2190566,0.290722,19.464262,27.821487,2.2246709422643423,1.5867578171753145,0.5882919215081188,0.09801372377474601,19.464262008666992,27.821487426757812,7.567649841308594,9.306857109069824,4421,31208,1713,7402,1539,3551,6,84,285,1062,0,0,1007,1072,0,0,0.0002061256,6.40741e-05,0.00057170086,0.00025478523,3.137375e-05,1.733714e-05,0.0003425087,0.00047913042,3.6226309e-06,3.2591347e-06,73.70178,44.88153
16.25,[246],[257],22.827534,13.046941216175373,98765.86,,23.022467,0.10028854,0.026597109,-5.4111743,-6.537585,0.35791737,0.22037967,43.051975,41.217728,0,13,0.6421342624538698,3.65321,3.6580207,13.33104,14.739754,1032.4908,2.2835421562194824,72.645,177.855,122.74500000000002,250.48988,195.65898,1.235138,0.231676,19.600317,13.822633,2.3154995239409724,1.3083677231762345,0.5371824994929297,0.08094501259681389,19.600317001342773,13.822632789611816,6.218213081359863,8.451606750488281,5957,29672,2213,6815,2167,3235,31,67,915,727,0,0,764,978,0,0,0.00019651429,5.240276e-05,0.00062354555,0.00022432362,3.6964695e-05,1.4441995e-05,0.00034633963,0.00045427526,3.6597048e-06,3.1606467e-06,32.863026,47.759266
16.5,[248],[256],21.541609,13.781229679401104,98728.78,,17.217123,0.07379633,0.03651657,-3.2593286,-5.1637235,0.28308803,0.22423422,43.04813,41.420204,0,2,0.7360210721621201,3.6614888,3.6562862,11.594864,13.672914,1033.7683,2.276090383529663,62.625,167.83499999999998,72.645,257.19696,200.57806,1.0176889,0.3058378,14.071829,16.092522,2.07092674416647,1.8425839675594318,0.507932370220854,0.10566117517570585,14.071828842163086,16.09252166748047,6.476810455322266,7.870820999145508,4421,27336,1986,6052,1324,2740,1,72,615,1165,0,0,540,542,0,0,0.00018664877,6.0669754e-05,0.0005127093,0.00025522293,2.4520303e-05,1.5177321e-05,0.00030963472,0.00038653795,3.3534047e-06,3.043902e-06,38.30608,32.7797
16.75,[250],[258],21.89466,13.735116025903723,98751.0,,22.02635,0.083793156,0.031817455,-3.137549,-3.9295123,0.279289,0.21141112,43.17574,41.475266,0,7,0.8050353573242387,3.665185,3.6558907,12.284023,12.979653,1042.6185,2.2758359909057617,62.625,167.83499999999998,72.645,253.29816,199.24641,1.0324608,0.26952785,20.201717,15.42579,1.8917917330419114,1.5709979991831016,0.6406935416204578,0.1065185057590003,20.201717376708984,15.425789833068848,7.381946086883545,10.359905242919922,4421,27336,2064,6338,1317,2673,2,28,550,943,0,0,536,717,0,0,0.0001820627,5.9153055e-05,0.00049459835,0.0002524841,2.2188466e-05,1.2616072e-05,0.00029654015,0.00039667723,3.3045658e-06,2.8157353e-06,38.46107,47.09973
17.0,[251],[258],22.776718,13.605281611851284,98764.21,17.889893,27.706728,0.078703254,0.028295238,-3.3041422,-4.742371,0.29554132,0.20462324,43.020397,41.406704,1,8,0.8839721115612558,3.653063,3.6561286,10.912403,14.019635,1087.9939,2.25148606300354,72.645,167.83499999999998,72.645,256.3531,195.27661,0.9524989,0.23007582,14.653494,16.869911,1.703086316532844,1.4752184905028467,0.5854794356008611,0.08846708768086799,14.653493881225586,16.869911193847656,12.58346176147461,6.445263862609863,5957,25800,2898,5219,1863,2283,2,15,683,808,495,95,314,487,0,0,0.00018183605,5.464399e-05,0.000496005,0.00022618382,2.208595e-05,1.15793655e-05,0.0003759383,0.00046419768,3.0339086e-06,2.7415454e-06,44.959198,32.88347
17.25,[253],[258],23.079718,13.724605979238238,98742.45,15.1475315,16.10433,0.07635207,0.027542334,-3.2713175,-4.329689,0.3054625,0.20668441,42.94691,41.343987,1,1,0.7441284327595649,3.6598976,3.6566525,11.249903,14.02521,1082.8025,2.2296273708343506,72.645,167.83499999999998,72.645,258.73788,195.3837,1.0579574,0.23800138,15.958381,16.77757,1.742240572196381,1.4507743141747602,0.6062668223316153,0.09432920830899107,15.958380699157715,14.607089042663574,8.815260887145996,16.777570724487305,5957,25800,2676,5116,2286,2402,11,55,942,867,535,119,280,427,0,0,0.00020486883,5.6495133e-05,0.00045434342,0.00022851574,2.4034769e-05,1.2124392e-05,0.0004050969,0.00045052267,2.950454e-06,2.7220806e-06,46.102734,38.086357
17.5,[252],[258],23.275272,13.304959711574373,98732.586,,19.221775,0.076834776,0.026523048,-3.8980641,-4.3291674,0.30280995,0.19634558,42.864166,41.246338,0,5,0.5837865627677936,3.6587572,3.6569974,11.936119,12.63816,1095.4374,2.2813057899475098,82.66499999999999,162.825,72.645,255.93747,193.2421,1.1031061,0.20651013,18.465775,12.27212,1.9433976260829147,1.3697454072106099,0.5681050590412411,0.08143755439225536,18.465774536132812,10.675760269165039,10.230637550354004,12.272120475769043,7705,22156,3273,3622,2884,1913,8,46,1091,659,0,0,1029,409,0,0,0.00018580971,4.65425e-05,0.00046608198,0.00020247986,2.5655932e-05,1.05939225e-05,0.00040097587,0.00044654802,2.8543054e-06,2.6753225e-06,28.78905,41.701992
17.75,[254],[257],23.575182,13.19171938328516,98728.59,15.043553,21.145126,0.07819507,0.028587203,-3.8511937,-6.437275,0.29806983,0.20293364,42.98108,41.243412,1,4,1.1963871107779946,3.6589022,3.6564422,13.336793,14.382123,1066.4862,2.2455806732177734,72.645,167.83499999999998,122.74500000000002,266.95172,196.04362,1.1353997,0.2351667,15.706373,17.132084,2.1183830015456726,1.267827213413273,0.5354464972185318,0.09293865605902381,15.70637321472168,17.132083892822266,9.448732376098633,8.740062713623047,5957,25800,2799,4535,2199,2873,19,98,1042,1348,345,0,315,142,0,0,0.00018776167,5.5005436e-05,0.00041397748,0.00022213464,2.4896903e-05,1.2323727e-05,0.00036193617,0.00049817306,2.7981382e-06,2.5877919e-06,39.397274,37.948162
18.0,[256],[256],22.723442,13.349708271603431,98738.21,17.059824,19.759857,0.08123718,0.025522891,-3.731921,-5.7793827,0.31103626,0.19500142,42.912468,41.121414,2,13,3.2341985433362606,3.6557946,3.6564667,13.32294,14.033585,1095.0566,2.240314245223999,82.66499999999999,167.83499999999998,112.725,269.5028,193.5218,1.0667762,0.18778564,13.160407,13.507949,1.97563162116953,1.304304246636092,0.5375907947058932,0.07918517376257413,13.160407066345215,13.507948875427246,9.310980796813965,5.768585681915283,7705,24052,3736,3718,2795,1917,22,85,1262,1010,0,0,830,34,0,0,0.0001770521,4.5683348e-05,0.00044509492,0.00019203837,2.7072812e-05,1.060471e-05,0.00033880674,0.00054254953,2.5530778e-06,2.5577658e-06,33.753593,34.16284
18.25,[256],[253],23.19718,13.945945518632088,98731.2,17.052097,31.177052,0.07389615,0.02878158,-3.3741167,-6.894548,0.29395446,0.21157585,42.905807,41.15427,1,22,3.98569896429916,3.6539416,3.6561143,12.9780855,14.412409,1119.752,2.270158290863037,82.66499999999999,167.83499999999998,92.685,277.51913,195.25856,0.9756532,0.22999914,22.715641,13.9818535,1.941467766889408,1.5232081370068131,0.465502935022825,0.06483102132981991,22.715641021728516,13.981853485107422,7.3803324699401855,10.98554515838623,7705,24052,4018,2878,2631,2398,23,107,1564,1150,0,0,468,17,0,0,0.00017182923,5.068746e-05,0.0004210873,0.00019556918,2.3539149e-05,1.4349255e-05,0.00029342782,0.0005143779,2.4880485e-06,2.6578748e-06,36.33404,54.58796
18.5,[255],[253],22.907322,14.430758169719152,98731.6,,20.121548,0.05427459,0.03606905,-4.1663423,-4.981387,0.25683162,0.22291599,43.045116,41.151875,0,15,3.851052768302985,3.6530435,3.654337,11.928785,14.375007,1096.2914,2.288954973220825,72.645,172.845,62.62500000000001,287.80573,198.62132,0.95500314,0.30944046,19.643044,23.318771,2.0962087349426506,1.5986676956672743,0.44206090135430626,0.07301554819009512,19.643043518066406,23.318771362304688,9.88975715637207,11.426545143127441,5957,27732,3244,3568,1838,3551,8,103,1099,1193,303,0,55,772,0,0,0.00017169208,6.285151e-05,0.00033737693,0.00022265305,1.6522548e-05,1.710734e-05,0.00028766028,0.00050665566,2.3234752e-06,2.5967522e-06,54.25803,49.314045
18.75,[253],[252],22.134815,14.583496368499029,98718.88,,23.71346,0.048679166,0.03683467,-2.9864163,-5.7782755,0.24641846,0.23004825,43.00501,41.158077,0,17,0.6993462501998446,3.6533525,3.6544545,11.235179,14.366426,1105.6954,2.269702672958374,72.645,172.845,72.645,292.72766,200.36757,0.96369314,0.35147485,18.473536,19.265013,2.197427640117323,1.6081871213694294,0.4578912743005799,0.08155263906195731,18.473535537719727,19.265012741088867,10.660545349121094,11.4725923538208,5957,27732,3143,3259,1726,3956,11,233,1187,1933,0,0,159,142,0,0,0.00017021528,7.1605544e-05,0.00031474076,0.00022753968,1.769322e-05,1.991493e-05,0.00027107075,0.00047622784,2.179798e-06,2.5795614e-06,49.623688,43.997334
19.0,[250],[251],21.787647,14.696487188339233,98720.02,,22.247156,0.048828255,0.038074892,-4.557495,-4.674568,0.25943035,0.23357484,42.834084,41.110443,0,17,0.724317136840442,3.6542091,3.6550562,13.334876,14.387478,1155.5819,2.254765510559082,82.66499999999999,172.845,82.66499999999999,288.1283,198.40875,0.91559076,0.3703038,27.627125,24.212702,2.2118283136463495,1.791993453219621,0.43656165765582194,0.07766626929554782,27.627124786376953,24.21270179748535,7.039886951446533,7.255427837371826,7705,25984,4089,2356,2061,3282,10,134,1360,1018,0,0,307,750,0,0,0.00016042356,6.7766785e-05,0.0003377131,0.00021769662,1.7773826e-05,2.0709733e-05,0.0002763593,0.0005050132,1.983499e-06,2.593235e-06,55.461075,66.16497
